domain,clean_domain
"1268.ton","1268"
"1269.ton","1269"
"1270.ton","1270"
"1271.ton","1271"
"1272.ton","1272"
"1273.ton","1273"
"1274.ton","1274"
"1275.ton","1275"
"1276.ton","1276"
"1277.ton","1277"
"1278.ton","1278"
"1279.ton","1279"
"1280.ton","1280"
"1281.ton","1281"
"1282.ton","1282"
"1283.ton","1283"
"1284.ton","1284"
"1285.ton","1285"
"1286.ton","1286"
"1287.ton","1287"
"1288.ton","1288"
"1289.ton","1289"
"1290.ton","1290"
"1291.ton","1291"
"1292.ton","1292"
"1293.ton","1293"
"1294.ton","1294"
"1295.ton","1295"
"1296.ton","1296"
"1297.ton","1297"
"1298.ton","1298"
"1299.ton","1299"
"1300.ton","1300"
"1301.ton","1301"
"1302.ton","1302"
"1303.ton","1303"
"1304.ton","1304"
"1305.ton","1305"
"1306.ton","1306"
"1307.ton","1307"
"1308.ton","1308"
"1309.ton","1309"
"1310.ton","1310"
"1311.ton","1311"
"1312.ton","1312"
"1313.ton","1313"
"1314.ton","1314"
"1315.ton","1315"
"1316.ton","1316"
"1317.ton","1317"
"1318.ton","1318"
"1319.ton","1319"
"1320.ton","1320"
"1321.ton","1321"
"1322.ton","1322"
"1323.ton","1323"
"1324.ton","1324"
"1325.ton","1325"
"1326.ton","1326"
"1327.ton","1327"
"1328.ton","1328"
"1329.ton","1329"
"1330.ton","1330"
"1331.ton","1331"
"1332.ton","1332"
"1333.ton","1333"
"1334.ton","1334"
"1335.ton","1335"
"1336.ton","1336"
"1337.ton","1337"
"1338.ton","1338"
"1339.ton","1339"
"1340.ton","1340"
"1341.ton","1341"
"1342.ton","1342"
"1343.ton","1343"
"1344.ton","1344"
"1345.ton","1345"
"1346.ton","1346"
"1347.ton","1347"
"1348.ton","1348"
"1349.ton","1349"
"1350.ton","1350"
"1351.ton","1351"
"1352.ton","1352"
"1353.ton","1353"
"1354.ton","1354"
"1355.ton","1355"
"1356.ton","1356"
"1357.ton","1357"
"1358.ton","1358"
"1359.ton","1359"
"1360.ton","1360"
"1361.ton","1361"
"1362.ton","1362"
"1363.ton","1363"
"1364.ton","1364"
"1365.ton","1365"
"1366.ton","1366"
"1367.ton","1367"
"1368.ton","1368"
"1369.ton","1369"
"1370.ton","1370"
"1371.ton","1371"
"1372.ton","1372"
"1373.ton","1373"
"1374.ton","1374"
"1375.ton","1375"
"1376.ton","1376"
"1377.ton","1377"
"1378.ton","1378"
"1379.ton","1379"
"1380.ton","1380"
"1381.ton","1381"
"1382.ton","1382"
"1383.ton","1383"
"1384.ton","1384"
"1385.ton","1385"
"1386.ton","1386"
"1387.ton","1387"
"1388.ton","1388"
"1389.ton","1389"
"1390.ton","1390"
"1391.ton","1391"
"1392.ton","1392"
"1393.ton","1393"
"1394.ton","1394"
"1395.ton","1395"
"1396.ton","1396"
"1397.ton","1397"
"1398.ton","1398"
"1399.ton","1399"
"1400.ton","1400"
"1401.ton","1401"
"1402.ton","1402"
"1403.ton","1403"
"1404.ton","1404"
"1405.ton","1405"
"1406.ton","1406"
"1407.ton","1407"
"1408.ton","1408"
"1409.ton","1409"
"1410.ton","1410"
"1411.ton","1411"
"1412.ton","1412"
"1413.ton","1413"
"1414.ton","1414"
"1415.ton","1415"
"1416.ton","1416"
"1417.ton","1417"
"1418.ton","1418"
"1419.ton","1419"
"1420.ton","1420"
"1421.ton","1421"
"1422.ton","1422"
"1423.ton","1423"
"1424.ton","1424"
"1425.ton","1425"
"1426.ton","1426"
"1427.ton","1427"
"1428.ton","1428"
"1429.ton","1429"
"1430.ton","1430"
"1431.ton","1431"
"1432.ton","1432"
"1433.ton","1433"
"1434.ton","1434"
"1435.ton","1435"
"1436.ton","1436"
"1437.ton","1437"
"1438.ton","1438"
"1439.ton","1439"
"1440.ton","1440"
"1441.ton","1441"
"1442.ton","1442"
"1443.ton","1443"
"1444.ton","1444"
"1445.ton","1445"
"1446.ton","1446"
"1447.ton","1447"
"1448.ton","1448"
"1449.ton","1449"
"1450.ton","1450"
"1451.ton","1451"
"1452.ton","1452"
"1453.ton","1453"
"1454.ton","1454"
"1455.ton","1455"
"1456.ton","1456"
"1457.ton","1457"
"1458.ton","1458"
"1459.ton","1459"
"1460.ton","1460"
"1461.ton","1461"
"1462.ton","1462"
"1463.ton","1463"
"1464.ton","1464"
"1465.ton","1465"
"1466.ton","1466"
"1467.ton","1467"
"1468.ton","1468"
"1469.ton","1469"
"1470.ton","1470"
"1471.ton","1471"
"1472.ton","1472"
"1473.ton","1473"
"1474.ton","1474"
"1475.ton","1475"
"1476.ton","1476"
"1477.ton","1477"
"1478.ton","1478"
"1479.ton","1479"
"1480.ton","1480"
"1481.ton","1481"
"1482.ton","1482"
"1483.ton","1483"
"1484.ton","1484"
"1485.ton","1485"
"1486.ton","1486"
"1487.ton","1487"
"1488.ton","1488"
"1489.ton","1489"
"1490.ton","1490"
"1491.ton","1491"
"1492.ton","1492"
"1493.ton","1493"
"1494.ton","1494"
"1495.ton","1495"
"1496.ton","1496"
"1497.ton","1497"
"1498.ton","1498"
"1499.ton","1499"
"1500.ton","1500"
"1501.ton","1501"
"1502.ton","1502"
"1503.ton","1503"
"1504.ton","1504"
"1505.ton","1505"
"1506.ton","1506"
"1507.ton","1507"
"1508.ton","1508"
"1509.ton","1509"
"1510.ton","1510"
"1511.ton","1511"
"1512.ton","1512"
"1513.ton","1513"
"1514.ton","1514"
"1515.ton","1515"
"1516.ton","1516"
"1517.ton","1517"
"1518.ton","1518"
"1519.ton","1519"
"1520.ton","1520"
"1521.ton","1521"
"1522.ton","1522"
"1523.ton","1523"
"1524.ton","1524"
"1525.ton","1525"
"1526.ton","1526"
"1527.ton","1527"
"1528.ton","1528"
"1529.ton","1529"
"1530.ton","1530"
"1531.ton","1531"
"1532.ton","1532"
"1533.ton","1533"
"1534.ton","1534"
"1535.ton","1535"
"1536.ton","1536"
"1537.ton","1537"
"1538.ton","1538"
"1539.ton","1539"
"1540.ton","1540"
"1541.ton","1541"
"1542.ton","1542"
"1543.ton","1543"
"1544.ton","1544"
"1545.ton","1545"
"1546.ton","1546"
"1547.ton","1547"
"1548.ton","1548"
"1549.ton","1549"
"1550.ton","1550"
"1551.ton","1551"
"1552.ton","1552"
"1553.ton","1553"
"1554.ton","1554"
"1555.ton","1555"
"1556.ton","1556"
"1557.ton","1557"
"1558.ton","1558"
"1559.ton","1559"
"1560.ton","1560"
"1561.ton","1561"
"1562.ton","1562"
"1563.ton","1563"
"1564.ton","1564"
"1565.ton","1565"
"1566.ton","1566"
"1567.ton","1567"
"1568.ton","1568"
"1569.ton","1569"
"1570.ton","1570"
"1571.ton","1571"
"1572.ton","1572"
"1573.ton","1573"
"1574.ton","1574"
"1575.ton","1575"
"1576.ton","1576"
"1577.ton","1577"
"1578.ton","1578"
"1579.ton","1579"
"1580.ton","1580"
"1581.ton","1581"
"1582.ton","1582"
"1583.ton","1583"
"1584.ton","1584"
"1585.ton","1585"
"1586.ton","1586"
"1587.ton","1587"
"1588.ton","1588"
"1589.ton","1589"
"1590.ton","1590"
"1591.ton","1591"
"1592.ton","1592"
"1593.ton","1593"
"1594.ton","1594"
"1595.ton","1595"
"1596.ton","1596"
"1597.ton","1597"
"1598.ton","1598"
"1599.ton","1599"
"1600.ton","1600"
"1601.ton","1601"
"1602.ton","1602"
"1603.ton","1603"
"1604.ton","1604"
"1605.ton","1605"
"1606.ton","1606"
"1607.ton","1607"
"1608.ton","1608"
"1609.ton","1609"
"1610.ton","1610"
"1611.ton","1611"
"1612.ton","1612"
"1613.ton","1613"
"1614.ton","1614"
"1615.ton","1615"
"1616.ton","1616"
"1617.ton","1617"
"1618.ton","1618"
"1619.ton","1619"
"1620.ton","1620"
"1621.ton","1621"
"1622.ton","1622"
"1623.ton","1623"
"1624.ton","1624"
"1625.ton","1625"
"1626.ton","1626"
"1627.ton","1627"
"1628.ton","1628"
"1629.ton","1629"
"1630.ton","1630"
"1631.ton","1631"
"1632.ton","1632"
"1633.ton","1633"
"1634.ton","1634"
"1635.ton","1635"
"1636.ton","1636"
"1637.ton","1637"
"1638.ton","1638"
"1639.ton","1639"
"1640.ton","1640"
"1641.ton","1641"
"1642.ton","1642"
"1643.ton","1643"
"1644.ton","1644"
"1645.ton","1645"
"1646.ton","1646"
"1647.ton","1647"
"1648.ton","1648"
"1649.ton","1649"
"1650.ton","1650"
"1651.ton","1651"
"1652.ton","1652"
"1653.ton","1653"
"1654.ton","1654"
"1655.ton","1655"
"1656.ton","1656"
"1657.ton","1657"
"1658.ton","1658"
"1659.ton","1659"
"1660.ton","1660"
"1661.ton","1661"
"1662.ton","1662"
"1663.ton","1663"
"1664.ton","1664"
"1665.ton","1665"
"1666.ton","1666"
"1667.ton","1667"
"1668.ton","1668"
"1669.ton","1669"
"1670.ton","1670"
"1671.ton","1671"
"1672.ton","1672"
"1673.ton","1673"
"1674.ton","1674"
"1675.ton","1675"
"1676.ton","1676"
"1677.ton","1677"
"1678.ton","1678"
"1679.ton","1679"
"1680.ton","1680"
"1681.ton","1681"
"1682.ton","1682"
"1683.ton","1683"
"1684.ton","1684"
"1685.ton","1685"
"1686.ton","1686"
"1687.ton","1687"
"1688.ton","1688"
"1689.ton","1689"
"1690.ton","1690"
"1691.ton","1691"
"1692.ton","1692"
"1693.ton","1693"
"1694.ton","1694"
"1695.ton","1695"
"1696.ton","1696"
"1697.ton","1697"
"1698.ton","1698"
"1699.ton","1699"
"1700.ton","1700"
"1701.ton","1701"
"1702.ton","1702"
"1703.ton","1703"
"1704.ton","1704"
"1705.ton","1705"
"1706.ton","1706"
"1707.ton","1707"
"1708.ton","1708"
"1709.ton","1709"
"1710.ton","1710"
"1711.ton","1711"
"1712.ton","1712"
"1713.ton","1713"
"1714.ton","1714"
"1715.ton","1715"
"1716.ton","1716"
"1717.ton","1717"
"1718.ton","1718"
"1719.ton","1719"
"1720.ton","1720"
"1721.ton","1721"
"1722.ton","1722"
"1723.ton","1723"
"1724.ton","1724"
"1725.ton","1725"
"1726.ton","1726"
"1727.ton","1727"
"1728.ton","1728"
"1729.ton","1729"
"1730.ton","1730"
"1731.ton","1731"
"1732.ton","1732"
"1733.ton","1733"
"1734.ton","1734"
"1735.ton","1735"
"1736.ton","1736"
"1737.ton","1737"
"1738.ton","1738"
"1739.ton","1739"
"1740.ton","1740"
"1741.ton","1741"
"1742.ton","1742"
"1743.ton","1743"
"1744.ton","1744"
"1745.ton","1745"
"1746.ton","1746"
"1747.ton","1747"
"1748.ton","1748"
"1749.ton","1749"
"1750.ton","1750"
"1751.ton","1751"
"1752.ton","1752"
"1753.ton","1753"
"1754.ton","1754"
"1755.ton","1755"
"1756.ton","1756"
"1757.ton","1757"
"1758.ton","1758"
"1759.ton","1759"
"1760.ton","1760"
"1761.ton","1761"
"1762.ton","1762"
"1763.ton","1763"
"1764.ton","1764"
"1765.ton","1765"
"1766.ton","1766"
"1767.ton","1767"
"1768.ton","1768"
"1769.ton","1769"
"1770.ton","1770"
"1771.ton","1771"
"1772.ton","1772"
"1773.ton","1773"
"1774.ton","1774"
"1775.ton","1775"
"1776.ton","1776"
"1777.ton","1777"
"1778.ton","1778"
"1779.ton","1779"
"1780.ton","1780"
"1781.ton","1781"
"1782.ton","1782"
"1783.ton","1783"
"1784.ton","1784"
"1785.ton","1785"
"1786.ton","1786"
"1787.ton","1787"
"1788.ton","1788"
"1789.ton","1789"
"1790.ton","1790"
"1791.ton","1791"
"1792.ton","1792"
"1793.ton","1793"
"1794.ton","1794"
"1795.ton","1795"
"1796.ton","1796"
"1797.ton","1797"
"1798.ton","1798"
"1799.ton","1799"
"1800.ton","1800"
"1801.ton","1801"
"1802.ton","1802"
"1803.ton","1803"
"1804.ton","1804"
"1805.ton","1805"
"1806.ton","1806"
"1807.ton","1807"
"1808.ton","1808"
"1809.ton","1809"
"1810.ton","1810"
"1811.ton","1811"
"1812.ton","1812"
"1813.ton","1813"
"1814.ton","1814"
"1815.ton","1815"
"1816.ton","1816"
"1817.ton","1817"
"1818.ton","1818"
"1819.ton","1819"
"1820.ton","1820"
"1821.ton","1821"
"1822.ton","1822"
"1823.ton","1823"
"1824.ton","1824"
"1825.ton","1825"
"1826.ton","1826"
"1827.ton","1827"
"1828.ton","1828"
"1829.ton","1829"
"1830.ton","1830"
"1831.ton","1831"
"1832.ton","1832"
"1833.ton","1833"
"1834.ton","1834"
"1835.ton","1835"
"1836.ton","1836"
"1837.ton","1837"
"1838.ton","1838"
"1839.ton","1839"
"1840.ton","1840"
"1841.ton","1841"
"1842.ton","1842"
"1843.ton","1843"
"1844.ton","1844"
"1845.ton","1845"
"1846.ton","1846"
"1847.ton","1847"
"1848.ton","1848"
"1849.ton","1849"
"1850.ton","1850"
"1851.ton","1851"
"1852.ton","1852"
"1853.ton","1853"
"1854.ton","1854"
"1855.ton","1855"
"1856.ton","1856"
"1857.ton","1857"
"1858.ton","1858"
"1859.ton","1859"
"1860.ton","1860"
"1861.ton","1861"
"1862.ton","1862"
"1863.ton","1863"
"1864.ton","1864"
"1865.ton","1865"
"1866.ton","1866"
"1867.ton","1867"
"1868.ton","1868"
"1869.ton","1869"
"1870.ton","1870"
"1871.ton","1871"
"1872.ton","1872"
"1873.ton","1873"
"1874.ton","1874"
"1875.ton","1875"
"1876.ton","1876"
"1877.ton","1877"
"1878.ton","1878"
"1879.ton","1879"
"1880.ton","1880"
"1881.ton","1881"
"1882.ton","1882"
"1883.ton","1883"
"1884.ton","1884"
"1885.ton","1885"
"1886.ton","1886"
"1887.ton","1887"
"1888.ton","1888"
"1889.ton","1889"
"1890.ton","1890"
"1891.ton","1891"
"1892.ton","1892"
"1893.ton","1893"
"1894.ton","1894"
"1895.ton","1895"
"1896.ton","1896"
"1897.ton","1897"
"1898.ton","1898"
"1899.ton","1899"
"1900.ton","1900"
"1901.ton","1901"
"1902.ton","1902"
"1903.ton","1903"
"1904.ton","1904"
"1905.ton","1905"
"1906.ton","1906"
"1907.ton","1907"
"1908.ton","1908"
"1909.ton","1909"
"1910.ton","1910"
"1911.ton","1911"
"1912.ton","1912"
"1913.ton","1913"
"1914.ton","1914"
"1915.ton","1915"
"1916.ton","1916"
"1917.ton","1917"
"1918.ton","1918"
"1919.ton","1919"
"1920.ton","1920"
"1921.ton","1921"
"1922.ton","1922"
"1923.ton","1923"
"1924.ton","1924"
"1925.ton","1925"
"1926.ton","1926"
"1927.ton","1927"
"1928.ton","1928"
"1929.ton","1929"
"1930.ton","1930"
"1931.ton","1931"
"1932.ton","1932"
"1933.ton","1933"
"1934.ton","1934"
"1935.ton","1935"
"1936.ton","1936"
"1937.ton","1937"
"1938.ton","1938"
"1939.ton","1939"
"1940.ton","1940"
"1941.ton","1941"
"1942.ton","1942"
"1943.ton","1943"
"1944.ton","1944"
"1945.ton","1945"
"1946.ton","1946"
"1947.ton","1947"
"1948.ton","1948"
"1949.ton","1949"
"1950.ton","1950"
"1951.ton","1951"
"1952.ton","1952"
"1953.ton","1953"
"1954.ton","1954"
"1955.ton","1955"
"1956.ton","1956"
"1957.ton","1957"
"1958.ton","1958"
"1959.ton","1959"
"1960.ton","1960"
"1961.ton","1961"
"1962.ton","1962"
"1963.ton","1963"
"1964.ton","1964"
"1965.ton","1965"
"1966.ton","1966"
"1967.ton","1967"
"1968.ton","1968"
"1969.ton","1969"
"1970.ton","1970"
"1971.ton","1971"
"1972.ton","1972"
"1973.ton","1973"
"1974.ton","1974"
"1975.ton","1975"
"1976.ton","1976"
"1977.ton","1977"
"1978.ton","1978"
"1979.ton","1979"
"1980.ton","1980"
"1981.ton","1981"
"1982.ton","1982"
"1983.ton","1983"
"1984.ton","1984"
"1985.ton","1985"
"1986.ton","1986"
"1987.ton","1987"
"1988.ton","1988"
"1989.ton","1989"
"1990.ton","1990"
"1991.ton","1991"
"1992.ton","1992"
"1993.ton","1993"
"1994.ton","1994"
"1995.ton","1995"
"1996.ton","1996"
"1997.ton","1997"
"1998.ton","1998"
"1999.ton","1999"
"2000.ton","2000"
"2001.ton","2001"
"2002.ton","2002"
"2003.ton","2003"
"2004.ton","2004"
"2005.ton","2005"
"2006.ton","2006"
"2007.ton","2007"
"2008.ton","2008"
"2009.ton","2009"
"2010.ton","2010"
"2011.ton","2011"
"2012.ton","2012"
"2013.ton","2013"
"2014.ton","2014"
"2015.ton","2015"
"2016.ton","2016"
"2017.ton","2017"
"2018.ton","2018"
"2019.ton","2019"
"2020.ton","2020"
"2021.ton","2021"
"2022.ton","2022"
"2023.ton","2023"
"2024.ton","2024"
"2025.ton","2025"
"2026.ton","2026"
"2027.ton","2027"
"2028.ton","2028"
"2029.ton","2029"
"2030.ton","2030"
"2031.ton","2031"
"2032.ton","2032"
"2033.ton","2033"
"2034.ton","2034"
"2035.ton","2035"
"2036.ton","2036"
"2037.ton","2037"
"2038.ton","2038"
"2039.ton","2039"
"2040.ton","2040"
"2041.ton","2041"
"2042.ton","2042"
"2043.ton","2043"
"2044.ton","2044"
"2045.ton","2045"
"2046.ton","2046"
"2047.ton","2047"
"2048.ton","2048"
"2049.ton","2049"
"2050.ton","2050"
"2051.ton","2051"
"2052.ton","2052"
"2053.ton","2053"
"2054.ton","2054"
"2055.ton","2055"
"2056.ton","2056"
"2057.ton","2057"
"2058.ton","2058"
"2059.ton","2059"
"2060.ton","2060"
"2061.ton","2061"
"2062.ton","2062"
"2063.ton","2063"
"2064.ton","2064"
"2065.ton","2065"
"2066.ton","2066"
"2067.ton","2067"
"2068.ton","2068"
"2069.ton","2069"
"2070.ton","2070"
"2071.ton","2071"
"2072.ton","2072"
"2073.ton","2073"
"2074.ton","2074"
"2075.ton","2075"
"2076.ton","2076"
"2077.ton","2077"
"2078.ton","2078"
"2079.ton","2079"
"2080.ton","2080"
"2081.ton","2081"
"2082.ton","2082"
"2083.ton","2083"
"2084.ton","2084"
"2085.ton","2085"
"2086.ton","2086"
"2087.ton","2087"
"2088.ton","2088"
"2089.ton","2089"
"2090.ton","2090"
"2091.ton","2091"
"2092.ton","2092"
"2093.ton","2093"
"2094.ton","2094"
"2095.ton","2095"
"2096.ton","2096"
"2097.ton","2097"
"2098.ton","2098"
"2099.ton","2099"
"2100.ton","2100"
"2101.ton","2101"
"2102.ton","2102"
"2103.ton","2103"
"2104.ton","2104"
"2105.ton","2105"
"2106.ton","2106"
"2107.ton","2107"
"2108.ton","2108"
"2109.ton","2109"
"2110.ton","2110"
"2111.ton","2111"
"2112.ton","2112"
"2113.ton","2113"
"2114.ton","2114"
"2115.ton","2115"
"2116.ton","2116"
"2117.ton","2117"
"2118.ton","2118"
"2119.ton","2119"
"2120.ton","2120"
"2121.ton","2121"
"2122.ton","2122"
"2123.ton","2123"
"2124.ton","2124"
"2125.ton","2125"
"2126.ton","2126"
"2127.ton","2127"
"2128.ton","2128"
"2129.ton","2129"
"2130.ton","2130"
"2131.ton","2131"
"2132.ton","2132"
"2133.ton","2133"
"2134.ton","2134"
"2135.ton","2135"
"2136.ton","2136"
"2137.ton","2137"
"2138.ton","2138"
"2139.ton","2139"
"2140.ton","2140"
"2141.ton","2141"
"2142.ton","2142"
"2143.ton","2143"
"2144.ton","2144"
"2145.ton","2145"
"2146.ton","2146"
"2147.ton","2147"
"2148.ton","2148"
"2149.ton","2149"
"2150.ton","2150"
"2151.ton","2151"
"2152.ton","2152"
"2153.ton","2153"
"2154.ton","2154"
"2155.ton","2155"
"2156.ton","2156"
"2157.ton","2157"
"2158.ton","2158"
"2159.ton","2159"
"2160.ton","2160"
"2161.ton","2161"
"2162.ton","2162"
"2163.ton","2163"
"2164.ton","2164"
"2165.ton","2165"
"2166.ton","2166"
"2167.ton","2167"
"2168.ton","2168"
"2169.ton","2169"
"2170.ton","2170"
"2171.ton","2171"
"2172.ton","2172"
"2173.ton","2173"
"2174.ton","2174"
"2175.ton","2175"
"2176.ton","2176"
"2177.ton","2177"
"2178.ton","2178"
"2179.ton","2179"
"2180.ton","2180"
"2181.ton","2181"
"2182.ton","2182"
"2183.ton","2183"
"2184.ton","2184"
"2185.ton","2185"
"2186.ton","2186"
"2187.ton","2187"
"2188.ton","2188"
"2189.ton","2189"
"2190.ton","2190"
"2191.ton","2191"
"2192.ton","2192"
"2193.ton","2193"
"2194.ton","2194"
"2195.ton","2195"
"2196.ton","2196"
"2197.ton","2197"
"2198.ton","2198"
"2199.ton","2199"
"2200.ton","2200"
"2201.ton","2201"
"2202.ton","2202"
"2203.ton","2203"
"2204.ton","2204"
"2205.ton","2205"
"2206.ton","2206"
"2207.ton","2207"
"2208.ton","2208"
"2209.ton","2209"
"2210.ton","2210"
"2211.ton","2211"
"2212.ton","2212"
"2213.ton","2213"
"2214.ton","2214"
"2215.ton","2215"
"2216.ton","2216"
"2217.ton","2217"
"2218.ton","2218"
"2219.ton","2219"
"2220.ton","2220"
"2221.ton","2221"
"2222.ton","2222"
"2223.ton","2223"
"2224.ton","2224"
"2225.ton","2225"
"2226.ton","2226"
"2227.ton","2227"
"2228.ton","2228"
"2229.ton","2229"
"2230.ton","2230"
"2231.ton","2231"
"2232.ton","2232"
"2233.ton","2233"
"2234.ton","2234"
"2235.ton","2235"
"2236.ton","2236"
"2237.ton","2237"
"2238.ton","2238"
"2239.ton","2239"
"2240.ton","2240"
"2241.ton","2241"
"2242.ton","2242"
"2243.ton","2243"
"2244.ton","2244"
"2245.ton","2245"
"2246.ton","2246"
"2247.ton","2247"
"2248.ton","2248"
"2249.ton","2249"
"2250.ton","2250"
"2251.ton","2251"
"2252.ton","2252"
"2253.ton","2253"
"2254.ton","2254"
"2255.ton","2255"
"2256.ton","2256"
"2257.ton","2257"
"2258.ton","2258"
"2259.ton","2259"
"2260.ton","2260"
"2261.ton","2261"
"2262.ton","2262"
"2263.ton","2263"
"2264.ton","2264"
"2265.ton","2265"
"2266.ton","2266"
"2267.ton","2267"
"2268.ton","2268"
"2269.ton","2269"
"2270.ton","2270"
"2271.ton","2271"
"2272.ton","2272"
"2273.ton","2273"
"2274.ton","2274"
"2275.ton","2275"
"2276.ton","2276"
"2277.ton","2277"
"2278.ton","2278"
"2279.ton","2279"
"2280.ton","2280"
"2281.ton","2281"
"2282.ton","2282"
"2283.ton","2283"
"2284.ton","2284"
"2285.ton","2285"
"2286.ton","2286"
"2287.ton","2287"
"2288.ton","2288"
"2289.ton","2289"
"2290.ton","2290"
"2291.ton","2291"
"2292.ton","2292"
"2293.ton","2293"
"2294.ton","2294"
"2295.ton","2295"
"2296.ton","2296"
"2297.ton","2297"
"2298.ton","2298"
"2299.ton","2299"
"2300.ton","2300"
"2301.ton","2301"
"2302.ton","2302"
"2303.ton","2303"
"2304.ton","2304"
"2305.ton","2305"
"2306.ton","2306"
"2307.ton","2307"
"2308.ton","2308"
"2309.ton","2309"
"2310.ton","2310"
"2311.ton","2311"
"2312.ton","2312"
"2313.ton","2313"
"2314.ton","2314"
"2315.ton","2315"
"2316.ton","2316"
"2317.ton","2317"
"2318.ton","2318"
"2319.ton","2319"
"2320.ton","2320"
"2321.ton","2321"
"2322.ton","2322"
"2323.ton","2323"
"2324.ton","2324"
"2325.ton","2325"
"2326.ton","2326"
"2327.ton","2327"
"2328.ton","2328"
"2329.ton","2329"
"2330.ton","2330"
"2331.ton","2331"
"2332.ton","2332"
"2333.ton","2333"
"2334.ton","2334"
"2335.ton","2335"
"2336.ton","2336"
"2337.ton","2337"
"2338.ton","2338"
"2339.ton","2339"
"2340.ton","2340"
"2341.ton","2341"
"2342.ton","2342"
"2343.ton","2343"
"2344.ton","2344"
"2345.ton","2345"
"2346.ton","2346"
"2347.ton","2347"
"2348.ton","2348"
"2349.ton","2349"
"2350.ton","2350"
"2351.ton","2351"
"2352.ton","2352"
"2353.ton","2353"
"2354.ton","2354"
"2355.ton","2355"
"2356.ton","2356"
"2357.ton","2357"
"2358.ton","2358"
"2359.ton","2359"
"2360.ton","2360"
"2361.ton","2361"
"2362.ton","2362"
"2363.ton","2363"
"2364.ton","2364"
"2365.ton","2365"
"2366.ton","2366"
"2367.ton","2367"
"2368.ton","2368"
"2369.ton","2369"
"2370.ton","2370"
"2371.ton","2371"
"2372.ton","2372"
"2373.ton","2373"
"2374.ton","2374"
"2375.ton","2375"
"2376.ton","2376"
"2377.ton","2377"
"2378.ton","2378"
"2379.ton","2379"
"2380.ton","2380"
"2381.ton","2381"
"2382.ton","2382"
"2383.ton","2383"
"2384.ton","2384"
"2385.ton","2385"
"2386.ton","2386"
"2387.ton","2387"
"2388.ton","2388"
"2389.ton","2389"
"2390.ton","2390"
"2391.ton","2391"
"2392.ton","2392"
"2393.ton","2393"
"2394.ton","2394"
"2395.ton","2395"
"2396.ton","2396"
"2397.ton","2397"
"2398.ton","2398"
"2399.ton","2399"
"2400.ton","2400"
"2401.ton","2401"
"2402.ton","2402"
"2403.ton","2403"
"2404.ton","2404"
"2405.ton","2405"
"2406.ton","2406"
"2407.ton","2407"
"2408.ton","2408"
"2409.ton","2409"
"2410.ton","2410"
"2411.ton","2411"
"2412.ton","2412"
"2413.ton","2413"
"2414.ton","2414"
"2415.ton","2415"
"2416.ton","2416"
"2417.ton","2417"
"2418.ton","2418"
"2419.ton","2419"
"2420.ton","2420"
"2421.ton","2421"
"2422.ton","2422"
"2423.ton","2423"
"2424.ton","2424"
"2425.ton","2425"
"2426.ton","2426"
"2427.ton","2427"
"2428.ton","2428"
"2429.ton","2429"
"2430.ton","2430"
"2431.ton","2431"
"2432.ton","2432"
"2433.ton","2433"
"2434.ton","2434"
"2435.ton","2435"
"2436.ton","2436"
"2437.ton","2437"
"2438.ton","2438"
"2439.ton","2439"
"2440.ton","2440"
"2441.ton","2441"
"2442.ton","2442"
"2443.ton","2443"
"2444.ton","2444"
"2445.ton","2445"
"2446.ton","2446"
"2447.ton","2447"
"2448.ton","2448"
"2449.ton","2449"
"2450.ton","2450"
"2451.ton","2451"
"2452.ton","2452"
"2453.ton","2453"
"2454.ton","2454"
"2455.ton","2455"
"2456.ton","2456"
"2457.ton","2457"
"2458.ton","2458"
"2459.ton","2459"
"2460.ton","2460"
"2461.ton","2461"
"2462.ton","2462"
"2463.ton","2463"
"2464.ton","2464"
"2465.ton","2465"
"2466.ton","2466"
"2467.ton","2467"
"2468.ton","2468"
"2469.ton","2469"
"2470.ton","2470"
"2471.ton","2471"
"2472.ton","2472"
"2473.ton","2473"
"2474.ton","2474"
"2475.ton","2475"
"2476.ton","2476"
"2477.ton","2477"
"2478.ton","2478"
"2479.ton","2479"
"2480.ton","2480"
"2481.ton","2481"
"2482.ton","2482"
"2483.ton","2483"
"2484.ton","2484"
"2485.ton","2485"
"2486.ton","2486"
"2487.ton","2487"
"2488.ton","2488"
"2489.ton","2489"
"2490.ton","2490"
"2491.ton","2491"
"2492.ton","2492"
"2493.ton","2493"
"2494.ton","2494"
"2495.ton","2495"
"2496.ton","2496"
"2497.ton","2497"
"2498.ton","2498"
